contigName	bin	contigLen	totalAvgDepth	L1.sorted.bam	L1.sorted.bam-var	L2.sorted.bam	L2.sorted.bam-var	L3.sorted.bam	L3.sorted.bam-var	P1.sorted.bam	P1.sorted.bam-var	P2.sorted.bam	P2.sorted.bam-var	P3.sorted.bam	P3.sorted.bam-var
NODE_519_length_17550_cov_25.4831_ID_23928083	5	17550	4.22764	1.00856	1.09563	0.976782	1.1073	0.964368	1.12507	0.56454	0.632677	0.236149	0.203239	0.477241	0.437157
NODE_51_length_109071_cov_757.105_ID_32621973	2	109071	122.367	26.7978	34.6691	26.0656	29.8595	25.3282	31.5183	14.2414	16.1823	14.3862	18.4771	15.5482	18.8951
NODE_5225_length_4299_cov_6.01767_ID_24074292	3	4299	3.3302	0.220535	0.171943	0.288744	0.272439	0.217884	0.170457	0.51169	0.499205	1.11497	1.17505	0.97638	0.80803
NODE_5231_length_4297_cov_27.8647_ID_32550839	6	4297	6.06655	1.69882	1.10632	1.211	1.13755	1.51194	1.4738	0	0	0.50856	0.38794	1.13624	1.40039
NODE_528_length_17385_cov_336.295_ID_23926859	2	17385	213.755	43.3758	117.311	45.125	122.828	43.6186	141.405	25.4449	55.5186	27.6387	51.9364	28.5521	44.5401
NODE_52_length_106957_cov_22.3827_ID_32406570	1	106957	3.38706	0.559289	0.643297	0.421461	0.452586	0.280862	0.282136	0.623798	0.663708	1.41272	1.46191	0.0889361	0.088987
NODE_5312_length_4272_cov_273.177_ID_32581331	2	4272	203.405	42.7945	86.7311	43.2074	107.66	40.4833	81.72	25.2402	45.2482	24.3979	53.6167	27.2821	51.672
NODE_532_length_17283_cov_27.2633_ID_32421703	3	17283	4.46273	0.0175684	0.0172585	0.019728	0.021563	0.0176268	0.0173129	0.49571	0.525396	2.24561	2.23349	1.66649	1.57792
NODE_5368_length_4251_cov_42.475_ID_32550785	6	4251	8.31285	1.83687	4.14097	1.67252	3.93543	2.49329	8.68071	0.0409656	0.0392973	0.619605	0.95136	1.6496	4.6901
NODE_536_length_17232_cov_376.16_ID_23952096	2	17232	216.862	46.1068	357.402	46.2956	340.864	44.5394	346.334	26.7825	116.16	26.6368	122.355	26.5014	174.769
NODE_5376_length_4249_cov_274.345_ID_24041501	2	4249	201.509	38.5862	72.4011	41.7233	36.2206	44.2257	54.2908	25.7902	26.5237	24.0854	37.614	27.0983	29.9286
NODE_539_length_17208_cov_27.4778_ID_23930013	3	17208	4.37589	0.0352914	0.0340346	0	0	0.00468988	0.0093574	0.740943	0.789552	1.99472	2.65286	1.60025	1.9205
NODE_53_length_106314_cov_24.7282_ID_24277289	6	106314	4.02317	1.04325	1.02898	0.925276	0.985577	1.06818	1.1141	0.00627331	0.0101349	0.305066	0.343484	0.675125	0.700641
NODE_5408_length_4235_cov_326.191_ID_24114678	2	4235	194.464	40.4208	86.2442	40.53	106.78	38.728	66.8512	24.9892	31.8461	24.4375	26.2348	25.3589	30.375
NODE_540_length_17189_cov_34.2462_ID_24053057	3	17189	5.56388	0.254827	6.40319	0.296262	9.52086	0.269147	10.8427	0.728681	2.26084	2.43283	2.91488	1.58214	3.50023
NODE_541_length_17179_cov_27.7427_ID_23965310	3	17179	4.69117	0.0202008	0.022258	0.0259557	0.0315075	0.0199072	0.021744	0.561102	0.583973	2.28722	2.72164	1.77679	1.92789
NODE_543_length_17114_cov_28.2068_ID_24065663	3	17114	4.74605	0	0	0.0196888	0.0215478	0	0	0.736265	0.94805	2.33318	1.80553	1.65692	1.84668
NODE_5453_length_4218_cov_244.184_ID_24039284	2	4218	182.242	40.0615	43.3422	37.1664	42.193	39.2879	83.7166	18.8813	23.1069	23.3292	29.5344	23.5157	28.2337
NODE_545_length_17003_cov_30.6408_ID_23967736	3	17003	4.11683	0.0178603	0.0307145	0.0358393	0.0345544	0.017801	0.0174837	0.647006	0.636087	1.89159	1.89796	1.50673	1.42382
NODE_5512_length_4200_cov_1013.22_ID_32292148	2	4200	336.343	66.2104	5210.1	67.276	5321.79	71.0336	6008.49	42.703	2020.66	40.083	1709.17	49.037	2679.19
NODE_553_length_16845_cov_33.0123_ID_24030129	3	16845	4.47996	0	0	0	0	0.0539084	0.0780865	0.646002	0.722746	2.37143	3.22047	1.40863	1.2325
NODE_556_length_16784_cov_30.7287_ID_24001341	3	16784	4.22051	0	0	0.0452687	0.0488818	0.0181556	0.0178326	0.752856	0.737288	1.95732	2.94362	1.44692	1.81775
NODE_559_length_16710_cov_27.0563_ID_32232720	3	16710	4.49608	0.0363527	0.0406014	0.0727657	0.0694076	0.0181159	0.0177919	0.439432	0.368062	2.32977	3.11584	1.59964	1.7223
NODE_5602_length_4175_cov_17.4743_ID_24537768	3	4175	6.60969	0.563478	0.5527	0.709814	0.87106	0.350062	0.308102	0.853913	0.760452	2.6882	4.95611	1.44422	1.17039
NODE_562_length_16624_cov_408.236_ID_23932668	2	16624	224.2	46.203	197.686	46.7462	218.414	46.3374	213.062	26.1546	98.0167	29.2382	81.5117	29.521	112.451
NODE_564_length_16596_cov_35.8253_ID_24012550	3	16596	5.23422	0	0	0	0	0.0367263	0.0390258	0.778183	0.821146	2.78566	3.18764	1.63365	1.79863
NODE_5679_length_4150_cov_524.304_ID_24058548	2	4150	213.949	41.6927	266.664	45.3815	344.993	44.6555	487.859	27.537	164.928	25.0128	123.241	29.67	112.298
NODE_567_length_16526_cov_35.9959_ID_23959836	3	16526	4.73199	0.0184416	0.0181006	0	0	0	0	0.619077	0.679327	2.59618	2.40444	1.49829	1.22125
NODE_5681_length_4149_cov_30.9746_ID_24043879	3	4149	4.72318	0.0752688	0.0696213	0	0	0	0	0.75944	0.823024	1.94774	2.41379	1.94074	1.31889
NODE_568_length_16489_cov_304.283_ID_31104546	2	16489	191.665	38.8029	90.6333	39.3247	62.8639	39.8009	69.1734	22.9472	42.493	25.4568	41.6219	25.3323	45.9141
NODE_56_length_98812_cov_24.6392_ID_23909996	6	98812	3.94638	0.999331	1.04455	0.890687	0.987946	1.09778	1.181	0.00880785	0.0141548	0.271543	0.288732	0.678235	0.736595
NODE_575_length_16336_cov_26.6931_ID_23943862	3	16336	3.96899	0	0	0.0186581	0.0210214	0.0167429	0.0164636	0.527369	0.610975	2.07093	2.41036	1.33529	1.52179
NODE_576_length_16308_cov_264.394_ID_23928632	2	16308	199.598	42.8427	63.3452	41.0931	57.131	41.4001	65.4337	24.0239	26.7542	24.5895	29.3017	25.6483	30.1634
NODE_578_length_16258_cov_325.257_ID_23972555	2	16258	207.413	42.5182	79.8943	42.7126	63.2565	44.0467	66.4527	24.7479	33.6653	25.9799	30.8704	27.4074	35.5936
NODE_57_length_97335_cov_26.3923_ID_32245057	5	97335	4.28959	0.91972	0.997437	1.00803	1.27468	1.02838	1.10468	0.412574	0.506525	0.177939	0.191193	0.742954	0.807684
NODE_582_length_16021_cov_27.2564_ID_32609931	3	16021	4.25688	0.055069	0.0957893	0.0378678	0.0477718	0.0189024	0.0185491	0.625606	0.698809	2.16212	2.11185	1.35732	1.0815
NODE_583_length_15996_cov_277.197_ID_23995366	2	15996	200.316	41.4879	49.4344	43.6276	50.3007	40.7329	45.688	23.2307	29.9075	25.1374	31.772	26.0991	30.3476
NODE_585_length_15964_cov_362.33_ID_32166469	2	15964	202.227	41.3223	94.9306	42.3906	101.129	41.8082	91.1876	24.2065	42.295	26.178	49.2364	26.3215	37.1939
NODE_5882_length_4090_cov_633.762_ID_32511016	2	4090	272.542	56.2396	2282.35	57.4127	1994.04	59.268	1833.45	32.5569	600.553	33.4355	639.987	33.6297	878.207
NODE_5890_length_4087_cov_70.9268_ID_32424893	3	4087	31.9817	2.14503	3.86409	2.7841	6.08478	2.29312	3.39275	7.41656	26.6857	9.31775	46.1789	8.02515	26.2392
NODE_5894_length_4086_cov_620.454_ID_32425553	2	4086	240.674	49.9172	397.772	46.6677	522.837	50.06	498.734	28.2952	171.038	33.0503	223.011	32.6837	204.274
NODE_58_length_96123_cov_27.8714_ID_27805455	6	96123	4.43699	1.2013	1.25436	1.00653	1.14837	1.087	1.13218	0.00748127	0.00830429	0.383952	0.422833	0.750722	0.806201
NODE_590_length_15889_cov_41.161_ID_23972673	3	15889	4.65481	0.019188	0.0188209	0.0199504	0.0195533	0.0570557	0.0616761	0.817396	0.746952	2.37582	2.12098	1.3654	1.47918
NODE_5920_length_4078_cov_27.4541_ID_24359264	3	4078	3.94832	0	0	0.0101833	0.0202684	0	0	0.656823	0.556502	1.63977	1.33669	1.64155	1.79051
NODE_594_length_15854_cov_27.4738_ID_23929889	3	15854	4.26547	0.0294193	0.0388635	0.0347682	0.0491087	0.0191671	0.0188003	0.720644	0.596355	2.01745	2.00178	1.44403	1.43429
NODE_597_length_15754_cov_261.064_ID_24160973	2	15754	197.235	39.1797	65.7207	42.5683	47.0465	40.9478	57.4153	24.3918	32.2013	25.3731	35.7199	24.7746	33.2418
NODE_598_length_15751_cov_28.6216_ID_23970742	3	15751	5.01442	0.0219858	0.0241996	0.0216653	0.0236286	0.0607012	0.0596987	0.664124	0.687877	2.51984	3.01544	1.72611	1.67122
NODE_5_length_723368_cov_22.0639_ID_32380821	1	723368	3.54784	0.576476	0.602873	0.49381	0.535239	0.308742	0.321746	0.65946	0.690835	1.42751	1.54562	0.0818356	0.090467
NODE_601_length_15721_cov_323.92_ID_23930728	2	15721	197.113	41.0005	43.1074	40.2619	53.0447	40.6813	41.6099	24.9651	33.0206	25.5928	33.0136	24.6111	32.5033
NODE_603_length_15647_cov_34.2262_ID_23977276	3	15647	4.90708	0.0194231	0.0190433	0.0582048	0.0935511	0	0	0.784345	0.920016	2.31638	2.52488	1.72872	1.74975
NODE_6055_length_4038_cov_373.541_ID_24055578	2	4038	209.616	42.455	246.858	44.0316	181.769	44.5977	225.055	24.1139	94.2828	28.2564	111.733	26.1613	81.9263
NODE_606_length_15599_cov_35.9_ID_23955314	3	15599	4.70594	0.0387727	0.0533391	0.0831769	0.0789735	0	0	0.747621	0.768377	2.24157	2.23565	1.5948	1.55762
NODE_607_length_15555_cov_350.738_ID_23932998	2	15555	214.891	45.0679	380.569	44.2238	268.201	44.4813	393.416	25.0601	144.821	27.8262	111.645	28.2317	123.089
NODE_60_length_91340_cov_28.4408_ID_32194017	6	91340	4.49379	1.16767	1.14329	0.899221	0.940051	1.16326	1.24625	0.0118434	0.0134031	0.373133	0.41265	0.87866	0.900552
NODE_6127_length_4015_cov_29.5078_ID_24046727	3	4015	5.54204	0.0781371	0.0896473	0.0778784	0.071836	0.155757	0.144457	1.35369	1.08216	1.85097	1.43896	2.02561	3.598
NODE_613_length_15421_cov_27.7895_ID_23943782	3	15421	4.56892	0.0261934	0.025498	0.0493091	0.0468819	0.0590007	0.0555218	0.759479	0.731309	1.76426	2.36636	1.91068	2.57755
NODE_614_length_15416_cov_303.831_ID_32262016	2	15416	205.995	42.7007	118.661	43.0886	147.511	42.269	143.057	25.4673	45.2972	26.0442	59.493	26.425	55.8056
NODE_615_length_15415_cov_30.3417_ID_23930676	3	15415	4.4733	0	0	0.0393711	0.0477772	0	0	0.513397	0.57628	2.30075	2.65737	1.61978	1.53088
NODE_617_length_15381_cov_280.476_ID_23936451	2	15381	213.328	43.5269	68.7778	44.4547	65.83	45.1664	94.6382	25.6897	36.9317	27.2484	28.8745	27.2424	38.8238
NODE_618_length_15357_cov_282.394_ID_23960109	2	15357	196.182	39.4604	73.8512	41.6563	81.7238	41.5807	95.633	22.9891	37.157	24.7531	45.2502	25.7418	40.3699
NODE_619_length_15349_cov_249.03_ID_32021955	2	15349	196.627	41.0328	63.1683	41.6949	47.9021	40.2242	76.2765	23.022	32.0961	24.2268	38.4496	26.426	37.725
NODE_61_length_91270_cov_23.1704_ID_23903051	4	91270	3.79209	0.383944	0.384139	0.597838	0.633567	0.264223	0.275114	1.39751	1.51236	1.07824	1.11097	0.0703358	0.071454
NODE_6252_length_3979_cov_287.312_ID_24051951	2	3979	195.62	41.1392	48.1288	42.3186	42.9809	37.737	83.3602	23.865	22.0286	25.9329	14.1254	24.6276	31.4823
NODE_6267_length_3975_cov_351.84_ID_24057444	2	3975	197.074	39.7093	35.46	42.0737	40.1811	40.1339	38.1468	23.686	23.523	23.9945	28.0148	27.4763	35.1168
NODE_6287_length_3971_cov_24.4288_ID_24054617	3	3971	3.58702	0.0787752	0.0725848	0.0790369	0.0728114	0	0	0.551426	0.478834	1.92829	1.33729	0.94949	1.38405
NODE_629_length_15259_cov_330.967_ID_23940871	2	15259	210.375	42.8722	69.642	43.9416	58.9136	43.3206	61.7808	26.4192	29.6609	26.0438	39.908	27.7781	45.5681
NODE_62_length_89766_cov_22.4193_ID_32068547	1	89766	3.50487	0.545818	0.584798	0.509083	0.498239	0.383905	0.430501	0.650799	0.675969	1.31231	1.57059	0.10295	0.107329
NODE_630_length_15168_cov_277.005_ID_24023607	2	15168	204.749	41.3353	64.3748	42.3348	46.1306	43.1534	57.3888	25.8096	25.938	26.1141	30.9814	26.0023	34.6083
NODE_6316_length_3963_cov_584.591_ID_24130264	2	3963	214.624	46.0488	65.5	41.9594	91.1359	44.7973	57.6385	23.513	38.1219	28.1694	71.4001	30.1364	31.258
NODE_631_length_15155_cov_28.5964_ID_23944511	3	15155	4.74455	0	0	0.0201266	0.022254	0.0017994	0.00179648	0.473642	0.578803	2.67837	3.54011	1.57061	1.81914
NODE_632_length_15153_cov_295.854_ID_23943702	2	15153	212.086	44.0541	59.0253	44.0669	58.1229	43.5416	54.2832	25.743	22.1585	27.0321	26.2241	27.6479	27.7576
NODE_633_length_15118_cov_27.319_ID_32050534	3	15118	4.12012	0.0228487	0.0249981	0.0396179	0.0511497	0.0201764	0.0197691	0.485836	0.450597	1.89745	1.82589	1.6542	1.74007
NODE_639_length_14989_cov_392.16_ID_24010691	2	14989	212.014	44.5631	63.1717	44.624	70.5284	42.6762	63.6307	24.9753	34.5717	26.9811	37.5007	28.1942	47.5411
NODE_641_length_14978_cov_283.964_ID_23932580	2	14978	199.962	41.2654	67.3763	42.277	66.2558	41.9543	69.1881	25.537	39.994	23.9587	26.8792	24.9698	37.6803
NODE_6436_length_3928_cov_31.1593_ID_24086369	3	3928	5.59397	0	0	0	0	0	0	0.952885	1.45464	3.04367	22.8408	1.59741	11.2492
NODE_647_length_14923_cov_32.3345_ID_32119370	3	14923	4.68957	0.0204427	0.0377647	0.0408177	0.0391515	0.0204427	0.0200278	0.762811	0.893438	2.08048	2.53784	1.76457	1.73452
NODE_648_length_14911_cov_32.1973_ID_32013843	3	14911	3.80137	0	0	0.0204593	0.0200425	0	0	0.611679	0.679956	1.59949	1.71817	1.56974	1.71469
NODE_650_length_14875_cov_25.8777_ID_23942569	6	14875	4.06031	1.19606	1.15299	0.873209	1.10895	1.02995	1.00094	0.00665535	0.00661247	0.33983	0.272298	0.614601	0.497004
NODE_6532_length_3901_cov_301.471_ID_31874074	2	3901	198.519	38.3567	56.7279	43.0557	36.5565	40.1432	44.223	25.7123	20.6061	23.6955	32.0784	27.5551	24.1462
NODE_653_length_14842_cov_342.795_ID_31937026	2	14842	214.675	44.4821	292.456	44.0709	310.651	43.8202	351.021	25.7895	102.846	27.7258	119.541	28.7871	133.175
NODE_6599_length_3883_cov_132.047_ID_32585801	3	3883	20.5805	0	0	0.0669703	0.062503	0	0	3.50121	2.97619	9.37878	6.07456	7.63354	8.84917
NODE_65_length_83838_cov_25.4446_ID_25825316	6	83838	4.22658	1.15916	1.32303	0.940517	0.956357	1.11071	1.18535	0.0158804	0.0225049	0.280757	0.35012	0.719554	0.845505
NODE_660_length_14736_cov_28.8936_ID_32345560	3	14736	4.74702	0.0205677	0.0201482	0	0	0	0	0.824146	0.741688	2.29275	2.39068	1.60956	1.48779
NODE_661_length_14736_cov_33.0149_ID_23966260	3	14736	4.50884	0.0103524	0.0102456	0.0207048	0.0202761	0.0207048	0.0202774	0.910188	0.921492	2.01981	1.50388	1.52708	1.49799
NODE_662_length_14734_cov_28.0993_ID_32550537	3	14734	4.39639	0	0	0.0230389	0.0251041	0	0	0.780856	0.655606	2.17067	1.89728	1.42183	2.00473
NODE_6660_length_3867_cov_28.0997_ID_24056064	3	3867	5.6785	0.0809793	0.0744431	0	0	0	0	0.57116	0.420454	2.77428	2.33844	2.25208	1.50719
NODE_666_length_14619_cov_27.3808_ID_23937913	3	14619	4.02737	0.020734	0.0203048	0.0415371	0.0398068	0.0208722	0.0368826	0.550211	0.543874	2.12164	2.85406	1.27238	1.19072
NODE_669_length_14556_cov_39.3129_ID_24103885	3	14556	4.73532	0	0	0.0208941	0.0276742	0	0	0.752742	0.615363	2.13147	2.66926	1.83021	1.93802
NODE_66_length_82616_cov_22.6916_ID_29676378	1	82616	3.64788	0.673114	0.662934	0.525889	0.59766	0.369364	0.379657	0.627798	0.658257	1.37751	1.53056	0.0742003	0.0780326
NODE_671_length_14522_cov_274.841_ID_32623705	2	14522	207.393	43.1915	44.2802	42.8139	50.8922	42.4093	41.2815	24.3117	25.6097	27.3473	30.4131	27.3188	33.0538
NODE_6736_length_3850_cov_264.884_ID_32381393	2	3850	189.314	38.1811	61.9882	39.2527	44.7776	39.9689	55.1773	23.6492	15.2914	24.5359	28.197	23.7265	26.9715
NODE_6745_length_3848_cov_37.7124_ID_27978631	1	3848	3.74067	0.516225	0.714569	0.505138	0.673634	0.310438	0.280129	0.661439	0.67949	1.67523	1.91694	0.0722012	0.0826992
NODE_674_length_14467_cov_275.373_ID_23934511	2	14467	196.495	41.0149	63.5713	41.5445	53.5924	39.5873	56.3248	23.8317	28.7302	24.4291	33.0708	26.0871	36.7303
NODE_677_length_14431_cov_28.5857_ID_23975657	3	14431	4.7482	0	0	0.0572089	0.0682281	0.0210069	0.0205616	0.581262	0.635024	2.33765	2.26285	1.75107	1.8591
NODE_678_length_14417_cov_22.9165_ID_32550597	1	14417	3.33315	0.567463	0.438611	0.394617	0.502219	0.308544	0.346966	0.555548	0.519207	1.40191	1.42404	0.105068	0.106502
NODE_67_length_81227_cov_25.0838_ID_23904091	4	81227	4.10505	0.440927	0.446967	0.62062	0.66064	0.204509	0.207698	1.5609	1.67452	1.20974	1.32793	0.0683548	0.0682204
NODE_680_length_14402_cov_25.8569_ID_23966198	3	14402	3.58694	0.0529049	0.0571229	0	0	0	0	0.575849	0.541871	1.76831	2.19719	1.18987	1.30756
NODE_681_length_14392_cov_286.635_ID_23975468	2	14392	206.167	42.9188	225.121	41.606	238.026	42.5007	272.89	25.2175	107.327	26.7428	121.763	27.1809	105.183
NODE_6837_length_3827_cov_329.483_ID_24058418	2	3827	210.336	40.1781	44.2147	44.1036	45.5661	44.2559	69.5862	26.5888	24.9559	26.1213	35.1422	29.0878	52.373
NODE_6855_length_3822_cov_28.5089_ID_24054910	3	3822	4.31264	0	0	0.082244	0.0755047	0	0	1.13344	1.0206	1.9921	2.06502	1.10485	1.00916
NODE_685_length_14305_cov_23.4329_ID_32550551	1	14305	3.73769	0.66881	0.842569	0.311904	0.349256	0.424656	0.349318	0.831367	1.18684	1.37563	1.60627	0.125327	0.115283
NODE_686_length_14298_cov_28.9258_ID_23973571	3	14298	4.66405	0.0213458	0.0208919	0	0	0.0426915	0.0408741	0.80605	0.790246	2.4571	2.31852	1.33687	1.61396
NODE_694_length_14217_cov_26.2072_ID_31886380	3	14217	4.22009	0	0	0.0214687	0.0210092	0	0	0.694747	0.530789	2.22585	2.47357	1.27803	1.19366
NODE_695_length_14195_cov_27.9952_ID_23971814	3	14195	4.54446	0.0242079	0.0266134	0.13948	0.130128	0.0244927	0.0268904	0.627839	0.64654	2.11143	2.61198	1.61702	2.04908
NODE_6_length_592196_cov_27.8287_ID_32359880	6	592196	4.46972	1.23031	1.31669	0.910303	0.964396	1.20794	1.25681	0.011945	0.014408	0.355303	0.361317	0.753918	0.804243
NODE_7030_length_3780_cov_327.689_ID_24071672	2	3780	198.663	39.7895	88.054	42.2824	102.209	41.359	86.1367	22.7267	35.3673	26.5785	54.2002	25.9264	41.9931
NODE_704_length_14032_cov_36.409_ID_24062975	3	14032	4.47551	0.0650483	0.0857708	0.0217548	0.0212908	0	0	0.513255	0.448559	2.32387	2.64226	1.55158	1.67245
NODE_705_length_14032_cov_305.007_ID_23986117	2	14032	202.667	42.4965	50.1743	41.7108	47.9428	42.3521	54.8051	23.9725	24.6042	25.2184	24.1945	26.9169	37.6967
NODE_707_length_14017_cov_29.3907_ID_32149551	3	14017	4.30951	0.0431961	0.0413492	0.0433403	0.0414733	0.0217783	0.0213143	0.774861	0.686158	1.89479	1.66948	1.53155	1.89437
NODE_70_length_77128_cov_27.4158_ID_23904306	6	77128	4.56902	1.19391	1.23088	1.02601	1.13828	1.15789	1.11963	0.00775546	0.00793013	0.350503	0.366105	0.832952	0.934651
NODE_711_length_13999_cov_271.506_ID_23935772	2	13999	196.467	39.8541	71.6539	42.7892	49.201	38.4039	42.3683	24.5825	27.4832	25.177	31.4387	25.6598	35.2226
NODE_7120_length_3759_cov_27.5923_ID_24064770	3	3759	4.3688	0.0836797	0.0766971	0	0	0	0	0.609864	0.348871	1.85786	1.45234	1.8174	1.44085
NODE_714_length_13976_cov_331.467_ID_24478431	2	13976	220.469	47.0097	231.786	45.2931	175.998	45.0015	151.504	26.5414	67.3766	27.394	91.1804	29.2299	87.133
NODE_716_length_13945_cov_270.504_ID_24007625	2	13945	197.398	40.9358	46.8828	40.7241	58.8508	40.5692	45.9391	24.7954	36.7685	24.693	28.6766	25.6808	36.6364
NODE_717_length_13924_cov_279.804_ID_23935832	2	13924	199.311	41.2721	46.9156	40.6235	46.5197	41.1986	34.6353	25.171	25.4783	25.1922	27.6471	25.8537	29.832
NODE_7187_length_3743_cov_277.686_ID_24062446	2	3743	195.628	41.8686	82.1297	36.3799	48.0754	41.5616	45.7937	23.3774	18.9382	25.0259	23.7027	27.415	35.4795
NODE_720_length_13865_cov_302.822_ID_29238324	2	13865	192.27	40.5266	76.8309	39.2472	56.8527	39.4602	61.4259	24.2591	40.8542	25.0286	39.5299	23.7481	33.8634
NODE_723_length_13793_cov_307.158_ID_23952513	2	13793	197.354	38.5607	50.6616	42.3663	49.4743	40.068	59.9996	24.0522	25.0091	26.3724	30.8196	25.935	34.48
NODE_725_length_13755_cov_300.56_ID_23937732	2	13755	197.371	40.9503	84.309	41.0054	67.9708	40.6877	67.466	24.3056	41.0192	24.8571	36.2017	25.5649	38.253
NODE_727_length_13733_cov_266.591_ID_31976381	2	13733	198.21	39.4592	82.927	40.9048	100.981	42.6209	84.5374	24.1934	38.5151	26.0989	50.3104	24.9331	51.6674
NODE_728_length_13726_cov_25.324_ID_23989968	3	13726	4.4066	0.044343	0.0423757	0.0222451	0.0217506	0.0442693	0.057483	0.984311	0.991013	1.8641	1.97171	1.44733	1.86255
NODE_72_length_72566_cov_33.0899_ID_31817070	3	72566	3.90066	0.0226607	0.031382	0.044272	0.0659187	0.0219841	0.0251516	0.67017	0.762573	1.88822	2.1081	1.25336	1.4935
NODE_7364_length_3705_cov_791.799_ID_24838740	2	3705	326.823	65.8067	3887.18	63.5716	4693.72	67.2487	4958.14	43.7173	1950.98	42.0177	1821.32	44.461	1871.71
NODE_738_length_13562_cov_31.0421_ID_23950158	3	13562	4.35856	0.0014912	0.00148907	0.047793	0.0671362	0.022368	0.0218581	0.500075	0.429858	2.26663	2.32176	1.52021	1.54442
NODE_73_length_72311_cov_32.1655_ID_23921848	3	72311	4.40303	0.00834246	0.00826703	0.0273555	0.0265996	0.015216	0.0155749	0.734039	0.831472	2.13527	2.41413	1.48281	1.39225
NODE_748_length_13445_cov_33.6569_ID_23938271	3	13445	4.8164	0.0707785	0.065771	0.00977811	0.00968321	0.0225649	0.0220593	0.978338	1.1791	2.36239	3.99664	1.37255	1.12882
NODE_749_length_13441_cov_308.274_ID_23938150	2	13441	210.3	43.9496	208.074	43.5006	224.698	44.3232	186.761	24.2972	72.6264	26.8553	107.024	27.3744	63.998
NODE_750_length_13430_cov_29.9146_ID_23966777	3	13430	4.17161	0	0	0	0	0	0	0.600904	0.521818	2.22756	2.55721	1.34315	0.965907
NODE_751_length_13418_cov_345.255_ID_23966636	2	13418	215.914	44.2505	60.7523	45.4754	59.0072	45.4925	68.4838	25.4819	20.3988	26.9361	27.5458	28.2778	37.9321
NODE_752_length_13401_cov_302.567_ID_23937442	2	13401	207.847	40.9926	68.723	42.9715	52.6214	43.8311	61.9152	25.4658	24.6464	26.9641	33.816	27.6215	32.7189
NODE_753_length_13386_cov_313.885_ID_23937587	2	13386	205.915	41.4131	63.8685	43.261	68.3709	42.7466	69.8482	25.286	34.7527	26.8808	38.3828	26.3279	34.0632
NODE_758_length_13332_cov_299.449_ID_23938484	2	13332	211.372	42.3871	62.3721	42.8209	75.655	46.1305	75.0415	25.1723	31.9888	27.0314	40.6076	27.8295	44.2891
NODE_759_length_13298_cov_296.4_ID_23938564	2	13298	195.547	40.1567	84.4552	40.8173	69.1264	39.1129	72.0034	23.0504	40.377	25.7147	33.1292	26.6948	51.8932
NODE_75_length_69112_cov_30.4091_ID_23918626	3	69112	4.84442	0.0218236	0.0220261	0.0262173	0.0293824	0.0130942	0.0129311	0.782938	0.83609	2.30314	2.26764	1.69721	2.01569
NODE_760_length_13298_cov_29.4248_ID_32333536	3	13298	4.63257	0.0228932	0.0381879	0.0802403	0.0737917	0.0114846	0.0113575	0.753347	0.70503	2.05552	1.88838	1.70908	1.78851
NODE_761_length_13291_cov_285.394_ID_23978957	2	13291	211.364	42.3771	42.6737	43.1972	63.9843	45.3878	52.5583	25.289	21.682	26.7361	26.3366	28.3765	27.6151
NODE_763_length_13284_cov_23.4201_ID_32550563	1	13284	3.2326	0.628826	0.644152	0.406274	0.501188	0.262144	0.301536	0.594792	0.620418	1.22354	1.17712	0.117025	0.103328
NODE_7669_length_3642_cov_293.287_ID_26634877	2	3642	215.798	44.0693	58.1522	44.0192	44.6535	46.9379	47.0045	23.9505	33.738	27.8451	12.8563	28.9757	25.7889
NODE_766_length_13266_cov_368.694_ID_23938652	2	13266	208.167	42.0117	61.9839	45.0155	63.2973	42.5103	53.6337	25.4492	30.1768	26.0926	43.3222	27.0874	31.8859
NODE_770_length_13247_cov_308.713_ID_31729571	2	13247	205.276	43.1255	206.225	42.6578	218.27	42.8635	177.243	23.3674	84.9003	26.1397	71.8028	27.1219	84.552
NODE_775_length_13184_cov_297.837_ID_23962485	2	13184	206.98	42.6132	53.787	44.4191	73.7915	41.1655	51.1733	24.572	25.4828	26.682	27.5897	27.5282	36.1312
NODE_7787_length_3619_cov_24.2438_ID_24159613	3	3619	3.54483	0	0	0.0611127	0.0573976	0	0	0.644854	0.607405	1.94523	2.8834	0.893629	1.03164
NODE_778_length_13158_cov_421.078_ID_31893170	2	13158	215.876	44.6383	153.068	45.4126	169.017	44.2167	162.165	25.0957	90.2659	27.8709	56.3503	28.6418	71.0565
NODE_77_length_65112_cov_22.4944_ID_31933852	1	65112	3.39511	0.60266	0.613867	0.551784	0.564726	0.265494	0.278052	0.668452	0.73127	1.23272	1.19163	0.0739971	0.0751978
NODE_7874_length_3604_cov_513.403_ID_24388766	2	3604	230.747	44.4803	714.898	45.9757	543.182	49.3144	608.945	28.3141	219.285	33.0156	181.502	29.6468	224.534
NODE_787_length_13056_cov_293.432_ID_23985261	2	13056	201.739	40.2734	62.7137	43.182	58.824	41.5137	63.4772	24.3634	33.9382	25.5242	42.2964	26.8824	43.1567
NODE_788_length_13052_cov_38.2013_ID_23976497	3	13052	4.79476	0	0	0.0465819	0.0444274	0	0	0.672764	0.639054	2.3115	2.23063	1.76391	1.4327
NODE_78_length_64999_cov_28.8305_ID_23924992	3	64999	4.40243	0.0185508	0.0182221	0.0329843	0.0376796	0.0092831	0.00919015	0.612577	0.585683	2.21405	2.07664	1.51498	1.6562
